timestep,temp_air,rh,wind_dir,wind_speed,dni,dhi
7774,19.0,83,60,5.1,0,0
7775,18.2,85,60,3.9,0,0
7776,17.0,94,60,2.6,0,0
7777,17.0,94,90,4.1,0,0
7778,17.0,94,60,5.1,0,0
7779,16.0,94,40,5.1,0,0
7780,17.1,92,40,4.1,0,0
7781,18.2,89,60,3.1,0,4
7782,19.4,82,60,5.5,0,61
7783,20.6,75,60,7.9,81,169
7784,21.8,69,30,10.3,130,288
7785,23.0,65,20,9.8,170,387
7786,24.0,62,20,8.5,283,384
7787,25.0,61,360,7.2,270,447
7788,25.7,57,360,5.8,272,463
7789,26.3,55,360,4.5,270,447
7790,27.0,53,360,3.1,217,442
7791,25.7,58,360,3.1,129,418
7792,24.3,64,360,3.1,106,304
7793,23.0,70,110,3.1,79,172
7794,23.2,70,110,4.1,0,62
7795,23.5,71,110,5.2,0,4
7796,23.7,71,40,6.2,0,0
7797,22.9,74,40,6.4,0,0
7798,22.1,76,40,6.5,0,0
7799,21.2,79,40,6.7,0,0
7800,20.4,82,40,6.9,0,0
7801,19.6,86,40,7.0,0,0
7802,18.8,89,20,7.2,0,0
7803,19.3,87,20,7.4,0,0
7804,19.8,85,20,7.5,0,0
7805,20.3,84,20,7.7,0,6
7806,20.8,82,20,7.9,64,75
7807,21.3,80,20,8.0,322,160
7808,21.8,79,10,8.2,592,174
7809,24.0,69,20,6.2,735,184
7810,25.0,69,360,4.1,839,167
7811,26.6,64,360,3.6,910,138
7812,25.0,69,120,5.1,913,146
7813,24.0,74,120,4.6,899,146
7814,23.4,79,140,6.7,844,156
7815,23.0,78,130,6.2,775,153
7816,24.0,78,150,4.6,627,154
7817,22.8,83,160,3.6,359,148
7818,21.9,87,160,3.3,78,75
7819,21.0,88,180,3.1,0,6
7820,20.4,95,200,3.1,0,0
7821,20.0,100,0,0.0,0,0
7822,21.0,94,0,0.0,0,0
7823,21.4,84,0,1.3,0,0
7824,20.9,87,0,2.6,0,0
7825,20.3,89,0,3.8,0,0
7826,19.8,92,360,5.1,0,0
7827,19.9,88,360,6.3,0,0
7828,19.9,84,360,7.5,0,0
7829,20.0,80,360,8.7,0,6
7830,20.1,76,360,9.9,50,74
7831,20.1,72,360,11.1,122,177
7832,20.2,68,200,12.3,0,156
7833,19.4,71,200,9.9,3,218
7834,18.6,74,200,7.5,5,266
7835,17.8,77,190,5.1,6,296
7836,18.7,72,190,4.1,38,450
7837,19.7,67,190,3.1,164,449
7838,20.6,62,340,2.1,254,415
7839,20.0,66,340,1.7,458,312
7840,20.2,66,340,0.8,532,196
7841,19.2,72,340,0.2,364,147
7842,18.4,76,340,0.0,89,75
7843,17.6,81,340,0.0,0,7
7844,17.0,85,340,0.0,0,0
7845,16.5,86,340,0.0,0,0
7846,16.8,84,340,0.0,0,0
7847,16.7,83,340,0.0,0,0
7848,16.1,87,340,0.0,0,0
7849,15.6,90,340,1.6,0,0
7850,15.0,94,110,3.1,0,0
7851,15.5,92,110,2.6,0,0
7852,15.9,90,110,2.1,0,0
7853,16.4,88,110,1.5,0,6
7854,16.9,86,110,1.0,70,75
7855,17.3,84,110,0.5,288,175
7856,17.8,83,0,0.0,561,194
7857,18.5,81,0,0.8,716,199
7858,19.3,80,0,1.7,796,205
7859,20.0,78,0,2.6,834,208
7860,20.7,77,0,3.4,819,230
7861,21.5,75,0,4.3,847,182
7862,22.2,74,170,5.1,739,228
7863,21.6,76,170,4.7,754,167
7864,20.9,78,170,4.3,635,153
7865,20.3,80,170,3.8,368,149
7866,19.7,82,170,3.4,93,76
7867,19.0,85,170,3.0,0,7
7868,18.4,87,30,2.6,0,0
7869,18.0,86,30,2.2,0,0
7870,17.6,86,30,1.9,0,0
7871,17.2,85,10,1.5,0,0
7872,16.7,85,10,3.1,0,0
7873,16.1,86,10,4.6,0,0
7874,15.6,86,20,6.2,0,0
7875,15.2,85,20,5.7,0,0
7876,14.8,83,20,5.1,0,0
7877,14.4,81,270,4.6,0,6
7878,16.4,72,270,4.9,72,75
7879,18.3,64,270,5.3,293,175
7880,20.3,57,270,5.6,572,191
7881,21.5,52,270,6.1,737,190
7882,22.7,47,270,6.5,802,210
7883,23.9,43,270,6.9,891,171
7884,25.2,39,270,7.3,899,177
7885,26.4,36,270,7.8,895,170
7886,27.6,33,290,8.2,833,188
7887,26.6,36,290,7.5,739,195
7888,25.5,40,290,6.8,600,182
7889,24.5,43,290,6.2,347,162
7890,23.5,48,290,5.5,99,77
7891,22.4,52,290,4.8,0,7
7892,21.4,57,310,4.1,0,0
7893,20.9,59,310,5.8,0,0
7894,20.3,60,310,7.6,0,0
7895,19.8,62,140,9.3,0,0
7896,19.3,63,140,8.3,0,0
7897,18.7,65,140,7.2,0,0
7898,18.2,66,130,6.2,0,0
7899,16.9,74,130,4.1,0,0
7900,15.7,82,130,2.1,0,0
7901,14.4,91,0,0.0,0,6
7902,16.3,81,0,1.4,77,74
7903,18.3,72,0,2.7,290,175
7904,20.2,64,160,4.1,567,193
7905,20.4,60,160,4.3,733,193
7906,20.5,55,160,4.4,828,188
7907,20.7,51,160,4.6,893,171
7908,20.9,47,160,4.8,904,174
7909,21.0,43,160,4.9,903,165
7910,21.2,38,150,5.1,845,182
7911,20.8,39,150,5.1,752,190
7912,20.4,40,150,5.1,612,179
7913,20.0,40,150,5.1,358,161
7914,19.1,44,150,4.8,88,82
7915,18.3,48,150,4.4,0,8
7916,17.4,52,110,4.1,0,0
7917,16.1,60,110,3.8,0,0
7918,14.7,69,110,3.4,0,0
7919,13.4,79,50,3.1,0,0
7920,12.7,82,50,3.8,0,0
7921,12.1,85,50,4.4,0,0
7922,11.4,88,10,5.1,0,0
7923,11.2,87,10,5.5,0,0
7924,11.0,85,10,5.8,0,0
7925,10.8,83,340,6.2,0,6
7926,13.5,71,340,6.5,64,78
7927,16.3,60,340,6.9,296,175
7928,19.0,51,350,7.2,567,196
7929,21.2,48,350,6.2,697,222
7930,23.4,45,350,5.1,803,211
7931,25.6,42,280,4.1,881,180
7932,25.7,41,280,4.8,890,186
7933,25.7,39,280,5.5,892,173
7934,25.8,37,190,6.2,832,191
7935,25.2,41,190,5.5,758,182
7936,24.6,45,190,4.8,596,186
7937,24.0,49,140,4.1,348,165
7938,22.7,56,140,3.8,104,80
7939,21.3,65,140,3.4,0,8
7940,20.0,74,80,3.1,0,0
7941,19.0,74,80,3.8,0,0
7942,18.0,73,80,4.4,0,0
7943,17.0,72,40,5.1,0,0
7944,16.9,73,40,5.5,0,0
7945,16.7,75,40,5.8,0,0
7946,16.6,76,20,6.2,0,0
7947,15.8,75,20,6.2,0,0
7948,15.0,74,20,6.2,0,0
7949,14.2,72,10,6.2,0,6
7950,16.7,62,10,7.2,39,76
7951,19.1,54,10,8.3,173,177
7952,21.6,46,360,9.3,171,269
7953,23.2,44,360,8.8,366,351
7954,24.8,41,360,8.2,614,305
7955,26.4,39,360,7.7,679,337
7956,27.1,37,360,6.0,842,219
7957,27.7,34,360,4.3,878,182
7958,28.4,32,10,2.6,828,194
7959,26.9,40,10,3.3,742,190
7960,25.3,49,10,3.9,565,197
7961,23.8,59,110,4.6,307,172
7962,23.1,63,110,4.4,80,81
7963,22.3,66,110,4.3,0,8
7964,21.6,70,20,4.1,0,0
7965,20.9,71,20,5.3,0,0
7966,20.1,71,20,6.5,0,0
7967,19.4,70,40,7.7,0,0
7968,18.8,79,40,5.6,0,0
7969,18.1,87,40,3.6,0,0
7970,17.5,96,40,1.5,0,0
7971,17.5,96,40,3.1,0,0
7972,17.6,95,40,4.6,0,0
7973,17.6,94,30,6.2,0,6
7974,19.5,86,30,5.7,68,76
7975,21.3,78,30,5.1,319,162
7976,23.2,71,20,4.6,588,177
7977,23.6,70,20,4.7,734,187
7978,24.0,68,20,4.8,844,167
7979,24.4,67,20,4.9,922,134
7980,24.8,65,20,4.9,929,139
7981,25.2,64,20,5.0,923,134
7982,25.6,62,50,5.1,882,138
7983,25.2,65,50,5.1,789,153
7984,24.8,68,50,5.1,644,155
7985,24.4,71,120,5.1,377,154
7986,23.8,74,120,4.6,95,85
7987,23.2,78,120,4.1,0,9
7988,22.6,82,100,3.6,0,0
7989,21.7,85,100,2.4,0,0
7990,20.7,88,100,1.2,0,0
7991,19.8,91,0,0.0,0,0
7992,19.9,92,0,1.4,0,0
7993,20.1,94,0,2.7,0,0
7994,20.2,95,360,4.1,0,0
7995,20.9,92,360,3.4,0,0
7996,21.6,89,360,2.7,0,0
7997,22.3,86,360,2.1,0,6
7998,23.0,83,360,1.4,58,76
7999,23.7,81,360,0.7,235,168
8000,24.4,78,0,0.0,128,289
8001,24.5,78,0,1.2,285,358
8002,24.7,77,0,2.4,458,357
8003,24.8,77,180,3.6,577,344
8004,25.0,74,180,4.5,665,339
8005,25.2,71,180,5.3,787,240
8006,25.4,69,110,6.2,848,160
8007,26.0,70,120,5.7,778,159
8008,26.0,65,110,6.2,643,156
8009,26.0,65,100,4.1,378,155
8010,24.6,71,90,3.6,98,86
8011,23.8,75,80,2.6,0,9
8012,22.9,79,80,2.6,0,0
8013,21.8,81,80,2.2,0,0
8014,20.4,80,80,1.7,0,0
8015,18.7,78,80,1.3,0,0
8016,17.0,74,180,4.6,0,0
8017,15.5,70,170,4.6,0,0
8018,14.5,67,150,7.2,0,0
8019,14.0,65,150,6.7,0,0
8020,13.7,64,160,7.2,0,0
8021,13.4,63,180,6.2,0,6
8022,14.0,72,180,8.2,58,78
8023,15.0,67,160,6.2,219,175
8024,15.2,63,170,7.2,128,297
8025,16.0,63,170,7.2,282,371
8026,16.0,63,160,7.7,436,390
8027,16.6,59,180,7.2,462,470
8028,17.0,59,170,6.7,524,430
8029,17.0,59,170,8.2,528,410
8030,16.8,59,170,7.2,523,365
8031,17.0,59,160,6.7,503,298
8032,16.0,59,160,7.2,404,250
8033,15.4,62,140,6.2,223,192
8034,14.0,67,160,4.6,32,86
8035,14.0,67,150,6.2,0,7
8036,13.6,67,140,6.2,0,0
8037,14.0,67,140,5.1,0,0
8038,14.0,67,120,4.1,0,0
8039,13.6,70,140,4.1,0,0
8040,14.0,72,130,5.1,0,0
8041,14.0,67,130,4.1,0,0
8042,14.0,67,130,3.1,0,0
8043,13.0,72,140,3.1,0,0
8044,13.0,72,120,4.1,0,0
8045,9.4,90,340,3.1,0,6
8046,12.0,82,330,2.6,51,77
8047,15.0,72,60,3.1,278,177
8048,16.0,68,160,3.1,554,200
8049,16.5,65,160,4.1,700,222
8050,17.0,63,130,5.1,810,208
8051,17.2,62,150,3.1,899,169
8052,17.0,63,160,4.1,905,176
8053,18.0,59,150,4.1,900,171
8054,17.6,64,150,7.2,836,191
8055,17.0,63,130,6.7,749,196
8056,17.0,63,100,4.1,605,190
8057,17.4,63,130,6.2,373,165
8058,17.0,68,120,2.6,106,89
8059,16.0,72,100,4.1,0,10
8060,15.8,77,110,4.1,0,0
8061,16.0,77,90,6.2,0,0
8062,14.0,63,70,3.6,0,0
8063,12.6,87,50,3.1,0,0
8064,12.0,88,70,2.1,0,0
8065,11.0,94,40,3.1,0,0
8066,10.8,93,20,4.6,0,0
8067,11.0,94,20,4.6,0,0
8068,11.3,93,20,5.4,0,0
8069,11.6,93,10,6.2,0,7
8070,13.0,94,10,6.2,84,75
8071,16.0,82,20,9.8,295,176
8072,18.8,69,10,9.3,573,192
8073,21.0,60,20,8.2,736,192
8074,22.4,54,20,7.5,827,190
8075,23.9,49,20,6.7,882,181
8076,24.0,47,360,6.7,891,187
8077,26.0,42,20,6.2,887,181
8078,25.8,42,30,6.2,857,173
8079,26.0,42,340,6.2,765,183
8080,26.0,42,10,4.6,611,187
8081,23.7,62,90,4.6,363,169
8082,23.0,69,100,3.1,113,88
8083,21.0,78,90,3.1,0,10
8084,20.2,74,30,4.1,0,0
8085,19.0,64,40,4.6,0,0
8086,19.0,68,40,4.6,0,0
8087,17.0,77,20,4.6,0,0
8088,17.0,77,10,5.1,0,0
8089,16.0,88,20,6.2,0,0
8090,16.0,88,10,6.2,0,0
8091,16.0,91,10,6.7,0,0
8092,16.0,94,20,7.2,0,0
8093,15.6,94,20,9.3,0,7
8094,17.0,88,10,8.2,72,75
8095,20.0,68,360,9.3,276,167
8096,20.4,69,360,9.3,373,248
8097,23.0,65,10,7.7,626,254
8098,26.0,54,360,8.2,764,239
8099,26.6,51,10,7.2,868,190
8100,28.0,45,360,4.1,878,196
8101,28.0,45,40,4.1,872,191
8102,28.6,42,120,4.6,843,181
8103,27.0,45,100,5.1,756,188
8104,26.0,56,100,6.1,598,192
8105,25.0,63,110,7.2,398,155
8106,26.0,58,110,5.7,115,90
8107,22.0,69,90,6.2,0,11
8108,22.6,71,90,7.2,0,0
8109,22.0,73,70,5.1,0,0
8110,21.0,78,40,7.2,0,0
8111,20.4,82,30,7.7,0,0
8112,20.0,83,30,7.2,0,0
8113,19.0,88,30,8.2,0,0
8114,18.4,90,20,8.2,0,0
8115,18.0,94,20,7.7,0,0
8116,18.0,94,30,7.2,0,0
8117,17.0,96,30,5.1,0,7
8118,19.0,88,30,6.2,67,77
8119,21.0,78,20,6.2,259,165
8120,22.0,72,20,4.1,147,281
8121,24.0,65,10,3.1,129,419
8122,26.0,58,20,6.7,170,486
8123,28.0,51,340,4.6,271,452
8124,24.0,69,160,7.7,272,471
8125,23.0,73,170,8.2,270,458
8126,22.2,79,160,5.1,148,516
8127,22.0,83,160,7.2,109,452
8128,23.0,78,160,7.2,110,324
8129,21.5,82,130,8.7,90,191
8130,20.7,86,120,5.1,2,82
8131,20.0,88,110,5.1,0,8
8132,20.4,88,100,5.1,0,0
8133,20.0,83,140,4.1,0,0
8134,20.0,88,150,3.6,0,0
8135,20.0,88,170,7.2,0,0
8136,20.0,83,170,7.7,0,0
8137,20.0,88,170,9.3,0,0
8138,19.4,87,160,8.2,0,0
8139,19.0,83,150,6.2,0,0
8140,19.0,78,140,8.2,0,0
8141,18.2,71,140,7.7,0,7
8142,18.0,77,150,6.2,80,75
8143,19.0,68,130,5.7,291,176
8144,19.4,65,130,7.2,569,193
8145,20.0,68,120,7.2,729,195
8146,20.0,64,90,7.7,825,192
8147,20.0,60,140,7.2,883,181
8148,21.0,60,130,7.2,886,192
8149,21.0,60,110,7.7,880,187
8150,20.6,57,120,9.8,853,177
8151,20.0,60,120,8.8,757,185
8152,19.6,60,120,8.7,546,211
8153,19.2,61,110,8.7,249,188
8154,19.0,60,110,7.2,79,93
8155,18.0,64,100,7.2,0,11
8156,18.0,64,90,8.2,0,0
8157,17.0,72,80,5.1,0,0
8158,17.0,82,80,9.3,0,0
8159,16.8,82,70,4.1,0,0
8160,16.0,88,60,3.1,0,0
8161,16.0,88,60,3.1,0,0
8162,15.6,94,20,4.1,0,0
8163,15.0,100,10,4.1,0,0
8164,16.0,94,30,2.1,0,0
8165,15.6,96,50,3.1,0,5
8166,17.0,94,40,7.2,0,64
8167,18.2,90,40,6.7,81,171
8168,19.4,87,340,6.2,132,289
8169,21.0,78,20,7.2,85,376
8170,22.0,73,20,7.2,41,385
8171,23.0,71,250,6.2,13,291
8172,20.0,88,260,6.2,40,451
8173,22.0,83,70,5.1,124,493
8174,24.0,72,10,7.2,241,435
8175,26.0,61,10,8.2,139,432
8176,27.0,58,20,9.3,111,327
8177,26.8,57,10,8.2,92,193
8178,25.0,65,260,4.1,4,85
8179,24.3,62,260,3.6,0,8
8180,23.6,63,30,3.1,0,0
8181,22.0,69,10,4.6,0,0
8182,22.0,69,340,3.6,0,0
8183,21.2,73,350,4.6,0,0
8184,20.0,78,340,3.1,0,0
8185,18.0,88,310,3.6,0,0
8186,17.6,91,300,4.6,0,0
8187,19.0,83,310,4.6,0,0
8188,18.8,87,330,4.6,0,0
8189,18.6,89,330,3.1,0,2
8190,20.0,88,340,3.1,0,27
8191,21.0,83,360,3.1,0,86
8192,23.0,84,300,2.1,0,155
8193,24.0,83,300,3.1,4,215
8194,25.0,78,270,3.1,6,263
8195,25.0,77,210,3.1,7,295
8196,25.0,78,210,5.1,7,307
8197,24.0,83,190,3.1,7,299
8198,24.2,84,240,3.1,7,271
8199,23.0,89,160,4.1,4,226
8200,22.0,94,220,6.2,0,168
8201,22.2,96,230,2.6,0,100
8202,22.0,94,120,5.1,0,37
8203,21.0,100,70,2.6,0,4
8204,20.8,98,90,5.1,0,0
8205,21.0,94,90,7.2,0,0
8206,21.0,88,90,6.2,0,0
8207,20.0,98,120,5.1,0,0
8208,20.0,94,120,4.1,0,0
8209,20.0,100,110,4.6,0,0
8210,19.8,100,120,5.1,0,0
8211,20.0,100,110,4.6,0,0
8212,20.0,96,90,3.1,0,0
8213,19.4,98,0,0.0,0,6
8214,21.0,94,40,4.1,54,76
8215,22.0,88,30,4.6,218,169
8216,22.8,82,30,2.6,129,288
8217,25.0,74,10,4.6,84,374
8218,25.0,74,10,3.1,41,383
8219,23.4,84,160,3.1,12,290
8220,22.0,94,210,5.1,7,307
8221,21.0,94,220,6.7,7,300
8222,21.4,96,190,4.1,7,271
8223,22.2,90,110,6.2,4,227
8224,23.0,89,50,4.1,0,169
8225,21.8,90,160,4.1,0,101
8226,21.4,90,160,3.1,53,93
8227,21.0,88,140,2.1,0,13
8228,20.4,91,0,0.0,0,0
8229,20.0,94,0,0.0,0,0
8230,19.4,95,0,0.0,0,0
8231,18.8,98,0,0.0,0,0
8232,18.0,100,0,0.0,0,0
8233,19.0,100,120,2.6,0,0
8234,19.2,98,0,0.0,0,0
8235,19.0,100,210,12.9,0,0
8236,17.0,88,180,15.4,0,0
8237,16.6,86,170,9.3,0,5
8238,17.0,82,170,9.3,0,54
8239,17.0,82,170,11.8,0,134
8240,16.5,89,180,11.3,0,156
8241,18.0,77,180,10.8,89,373
8242,18.0,73,180,9.8,309,440
8243,19.2,75,170,9.8,514,415
8244,18.0,77,160,8.8,486,417
8245,18.0,77,170,8.8,336,484
8246,18.5,75,170,9.3,207,472
8247,18.0,77,160,7.7,388,356
8248,18.0,73,160,7.2,473,235
8249,17.3,74,160,6.7,375,165
8250,17.0,72,170,6.2,112,98
8251,16.0,72,160,4.6,0,13
8252,16.1,71,150,5.7,0,0
8253,15.0,77,130,4.1,0,0
8254,15.2,74,130,3.1,0,0
8255,15.4,72,120,2.1,0,0
8256,15.0,72,120,2.1,0,0
8257,15.0,72,110,4.1,0,0
8258,13.5,78,110,2.1,0,0
8259,12.0,88,0,0.0,0,0
8260,12.0,88,0,0.0,0,0
8261,11.0,88,0,0.0,0,6
8262,12.0,76,0,0.0,60,77
8263,17.0,77,0,0.0,281,176
8264,19.0,65,120,4.1,561,194
8265,20.0,64,90,4.1,722,198
8266,20.0,64,120,3.1,809,201
8267,21.0,67,120,5.1,845,206
8268,20.0,73,120,5.1,819,238
8269,21.0,69,130,7.2,718,307
8270,21.0,69,90,8.2,635,311
8271,21.0,69,120,6.2,512,296
8272,21.0,69,130,9.3,280,293
8273,20.2,72,120,7.7,99,197
8274,19.0,78,110,7.7,4,90
8275,19.0,73,100,9.8,0,10
8276,18.8,71,110,10.3,0,0
8277,18.0,73,80,8.2,0,0
8278,17.0,72,80,6.2,0,0
8279,16.6,75,80,7.2,0,0
8280,17.0,72,40,7.2,0,0
8281,17.0,77,100,6.2,0,0
8282,17.6,72,70,7.2,0,0
8283,17.0,72,120,4.1,0,0
8284,17.0,77,60,7.2,0,0
8285,16.4,80,50,6.2,0,2
8286,17.0,82,30,3.1,0,41
8287,17.0,82,60,4.1,26,161
8288,19.5,70,50,6.2,146,279
8289,21.0,64,60,5.1,85,376
8290,20.0,68,130,4.6,20,404
8291,20.2,72,110,5.1,3,302
8292,21.0,69,120,6.7,6,311
8293,21.0,72,120,6.9,6,303
8294,21.0,73,110,7.2,5,276
8295,21.0,73,120,8.2,3,231
8296,20.5,78,120,9.0,0,172
8297,20.0,81,110,9.8,0,103
8298,20.0,83,110,9.8,0,39
8299,20.0,78,90,5.1,0,4
8300,19.6,77,70,7.2,0,0
8301,19.0,83,90,5.1,0,0
8302,19.0,78,90,3.1,0,0
8303,18.0,84,90,3.1,0,0
8304,18.0,83,90,4.1,0,0
8305,17.0,88,90,3.1,0,0
8306,17.0,88,90,3.1,0,0
8307,17.0,88,100,3.1,0,0
8308,17.0,94,110,3.1,0,0
8309,17.8,89,100,2.1,0,4
8310,19.0,88,90,4.1,0,53
8311,20.0,83,80,10.3,0,133
8312,19.9,84,100,4.6,0,155
8313,21.0,78,100,4.6,30,319
8314,22.0,78,80,5.1,127,428
8315,22.3,77,90,6.2,235,486
8316,22.0,78,120,6.7,272,474
8317,22.0,78,110,6.7,270,462
8318,22.8,74,110,7.2,149,523
8319,26.0,61,110,8.8,140,438
8320,22.0,78,110,8.0,112,334
8321,21.6,80,100,7.2,95,201
8322,21.3,83,100,5.1,39,103
8323,21.0,88,100,3.1,0,14
8324,21.0,86,90,5.7,0,0
8325,21.0,83,50,3.1,0,0
8326,19.0,88,50,4.1,0,0
8327,18.6,90,30,4.6,0,0
8328,18.0,94,20,5.1,0,0
8329,18.0,94,10,5.1,0,0
8330,18.4,96,360,3.1,0,0
8331,18.0,100,340,2.6,0,0
8332,18.0,94,60,3.1,0,0
8333,17.6,99,10,5.1,0,2
8334,18.0,100,350,5.1,0,57
8335,18.0,100,360,4.1,199,161
8336,20.0,94,360,2.6,446,223
8337,24.0,74,320,3.1,646,233
8338,25.0,65,0,0.0,774,223
8339,26.0,57,180,4.1,875,183
8340,25.0,78,170,4.1,868,186
8341,23.0,83,170,6.7,599,372
8342,23.4,85,170,6.2,263,420
8343,23.0,83,160,3.1,120,374
8344,23.1,83,160,1.5,23,255
8345,23.3,80,0,0.0,0,104
8346,22.0,88,170,2.6,0,81
8347,22.0,88,90,3.1,0,12
8348,21.2,91,0,0.0,0,0
8349,21.0,88,0,0.0,0,0
8350,19.0,100,0,0.0,0,0
8351,20.0,96,0,0.0,0,0
8352,20.0,94,0,0.0,0,0
8353,19.0,94,0,0.0,0,0
8354,17.3,99,330,3.1,0,0
8355,18.0,94,340,3.1,0,0
8356,17.0,94,300,3.6,0,0
8357,17.2,96,270,3.1,0,6
8358,19.0,94,310,3.1,62,75
8359,20.0,94,190,6.2,308,161
8360,22.0,83,170,4.1,577,179
8361,23.0,78,170,4.1,728,188
8362,23.0,78,200,5.1,841,170
8363,23.4,77,200,6.2,919,138
8364,25.0,69,210,7.7,929,143
8365,24.0,74,190,5.1,925,140
8366,24.4,71,190,6.2,889,143
8367,24.0,74,170,4.1,800,159
8368,24.0,69,170,4.1,674,157
8369,24.0,52,110,4.1,434,158
8370,23.0,65,10,3.1,135,103
8371,21.0,78,40,4.1,0,16
8372,20.6,71,30,5.1,0,0
8373,20.0,68,10,4.6,0,0
8374,20.0,64,360,4.1,0,0
8375,21.0,62,190,15.4,0,0
8376,20.0,67,190,9.2,0,0
8377,19.0,73,60,3.1,0,0
8378,17.4,81,350,4.6,0,0
8379,17.0,82,340,4.1,0,0
8380,16.3,86,340,3.6,0,0
8381,15.6,90,320,3.1,0,6
8382,18.0,77,300,2.6,68,73
8383,22.0,69,320,3.1,276,174
8384,24.9,57,270,3.6,551,196
8385,26.0,54,200,5.1,718,199
8386,25.0,65,180,7.2,844,168
8387,23.4,81,170,7.7,887,160
8388,23.0,78,170,6.7,925,147
8389,23.0,73,150,7.2,930,137
8390,22.2,74,140,7.7,896,139
8391,22.0,73,140,8.8,809,155
8392,21.0,73,120,10.3,614,198
8393,20.7,61,120,9.8,438,158
8394,20.0,60,120,8.2,141,104
8395,19.0,64,130,9.3,0,16
8396,19.0,63,120,7.7,0,0
8397,19.0,60,120,8.2,0,0
8398,19.0,64,110,8.2,0,0
8399,18.8,65,100,7.2,0,0
8400,16.0,82,50,4.1,0,0
8401,15.0,88,60,2.1,0,0
8402,14.0,94,50,3.1,0,0
8403,13.0,100,70,3.6,0,0
8404,13.0,94,80,3.1,0,0
8405,13.6,96,50,3.1,0,6
8406,17.0,82,80,4.1,61,73
8407,19.0,73,80,6.2,276,173
8408,20.6,68,40,6.7,551,196
8409,23.0,57,40,5.1,718,198
8410,25.0,47,40,7.2,810,200
8411,26.2,45,50,5.1,853,201
8412,25.0,57,130,7.2,860,211
8413,24.9,61,130,6.9,927,139
8414,24.8,68,130,6.7,887,145
8415,24.0,69,110,7.2,766,177
8416,25.0,50,190,9.3,453,257
8417,24.6,74,110,6.7,120,195
8418,24.0,74,100,3.1,0,84
8419,23.0,73,40,4.1,0,8
8420,24.2,52,60,6.2,0,0
8421,23.0,61,60,6.2,0,0
8422,22.0,64,140,5.1,0,0
8423,19.6,86,60,10.3,0,0
8424,19.0,83,40,9.3,0,0
8425,18.0,88,180,5.1,0,0
8426,18.4,90,20,6.2,0,0
8427,20.0,83,50,5.1,0,0
8428,20.0,83,330,6.2,0,0
8429,20.0,79,290,3.1,0,2
8430,20.0,88,0,0.0,0,39
8431,21.9,80,0,2.1,40,151
8432,23.8,76,260,4.1,148,272
8433,23.9,76,40,5.1,84,371
8434,24.0,78,280,6.2,41,382
8435,25.2,72,250,7.2,12,290
8436,25.0,78,240,7.7,40,452
8437,23.0,83,220,7.2,123,498
8438,24.0,78,220,6.7,241,444
8439,24.0,77,220,5.9,402,348
8440,24.0,74,190,5.1,511,217
8441,25.0,70,200,4.6,412,157
8442,24.0,74,190,4.1,130,104
8443,22.0,83,180,3.1,0,16
8444,21.6,91,0,0.0,0,0
8445,21.0,94,0,0.0,0,0
8446,20.0,100,0,0.0,0,0
8447,20.8,96,160,4.6,0,0
8448,20.0,94,160,4.6,0,0
8449,20.0,88,150,6.2,0,0
8450,19.8,87,130,7.2,0,0
8451,19.0,83,130,7.2,0,0
8452,19.0,68,120,6.2,0,0
8453,19.4,64,110,5.1,0,6
8454,21.0,56,120,6.2,59,72
8455,22.0,57,120,6.7,273,172
8456,22.2,58,130,6.2,524,193
8457,23.0,57,130,6.2,643,229
8458,22.0,64,140,6.7,712,254
8459,22.6,65,140,6.7,753,265
8460,22.0,64,150,6.7,592,399
8461,23.0,57,150,5.7,459,434
8462,23.0,61,140,4.6,255,436
8463,22.5,63,140,4.9,343,322
8464,22.0,64,140,5.1,228,318
8465,21.0,73,140,6.2,113,242
8466,20.8,67,140,6.4,66,105
8467,20.6,67,140,6.5,0,15
8468,20.4,66,120,6.7,0,0
8469,18.8,72,120,5.7,0,0
8470,17.2,79,120,4.6,0,0
8471,15.6,86,50,3.6,0,0
8472,15.1,89,50,3.6,0,0
8473,14.7,91,50,3.6,0,0
8474,14.2,94,40,3.6,0,0
8475,14.1,94,40,2.4,0,0
8476,13.9,95,40,1.2,0,0
8477,13.8,96,0,0.0,0,5
8478,15.9,92,0,1.3,57,72
8479,18.0,94,50,2.6,304,159
8480,20.1,82,20,6.2,584,173
8481,23.0,69,40,4.1,734,184
8482,25.0,54,30,3.1,816,196
8483,26.3,55,30,4.1,866,193
8484,29.0,45,340,3.6,877,200
8485,26.0,54,150,5.7,873,196
8486,24.8,57,160,6.7,847,188
8487,25.0,57,140,6.7,776,185
8488,24.0,61,120,7.2,650,180
8489,23.6,56,130,6.7,445,160
8490,23.0,61,120,5.1,149,107
8491,22.0,73,130,5.1,0,17
8492,21.8,85,130,5.1,0,0
8493,22.0,88,100,4.1,0,0
8494,21.0,88,0,0.0,0,0
8495,20.4,91,0,0.0,0,0
8496,20.0,88,30,6.2,0,0
8497,19.5,90,30,6.7,0,0
8498,19.0,89,20,7.2,0,0
8499,19.0,88,10,6.2,0,0
8500,18.0,88,360,5.7,0,0
8501,18.6,85,340,7.2,0,4
8502,20.0,83,330,7.2,0,57
8503,20.0,88,110,2.1,77,163
8504,21.4,81,60,4.6,135,277
8505,21.0,88,60,3.1,524,280
8506,25.0,69,190,4.1,747,237
8507,24.6,72,210,6.7,864,189
8508,22.0,78,190,9.3,906,160
